area,area_title,occCode,occTitle,jobs_1000,h_mean, a_mean , a_pct25 , a_median , a_pct75 , a_pct90 ,Rent50_3,Rent50_4,county,county_town_name,pop2010,state_alpha,ratio
23060,"Fort Wayne, IN",15-1132,"Software Developers, Applications",3.045,36.77,76480,62480,73460,90740,114220,905,1025,3,Allen County,355329,IN,0.1478355568
36780,"Oshkosh-Neenah, WI",15-1132,"Software Developers, Applications",1.525,35.7,74250,64160,73220,86060,96250,907,1206,139,Winnebago County,166994,WI,0.1486479104
24580,"Green Bay, WI",15-1132,"Software Developers, Applications",5.023,39.26,81650,73980,84090,92010,96780,1043,1071,9,Brown County,248007,WI,0.148840528
24860,"Greenville-Mauldin-Easley, SC",15-1132,"Software Developers, Applications",2.751,42.77,88960,63960,83910,112100,143630,1041,1233,45,Greenville County,451225,SC,0.1488737934
43900,"Spartanburg, SC",15-1132,"Software Developers, Applications",0.761,37.65,78320,60230,77610,94280,111590,964,1084,83,Spartanburg County,284307,SC,0.1490529571
31540,"Madison, WI",15-1132,"Software Developers, Applications",8.745,39.11,81350,64630,81750,97630,115760,1017,1144,79,Madison County,19224,FL,0.1492844037
13820,"Birmingham-Hoover, AL",15-1132,"Software Developers, Applications",1.919,41.8,86930,68910,85230,102240,121830,1065,1198,73,Jefferson County,658466,AL,0.1499472017
46220,"Tuscaloosa, AL",15-1132,"Software Developers, Applications",**,43.5,90480,67280,87020,114880,139240,1090,1237,125,Tuscaloosa County,194656,AL,0.1503102735
49180,"Winston-Salem, NC",15-1132,"Software Developers, Applications",1.446,40.66,84570,68740,85030,99500,117060,1066,1125,67,Forsyth County,350670,NC,0.1504410208
18140,"Columbus, OH",15-1132,"Software Developers, Applications",9.282,43.04,89530,72380,87460,101250,119400,1098,1270,49,Franklin County,1163414,OH,0.1506517265
40340,"Rochester, MN",15-1132,"Software Developers, Applications",11.742,45.49,94620,81300,96100,111430,120760,1208,1598,109,Olmsted County,144248,MN,0.150842872
38300,"Pittsburgh, PA",15-1132,"Software Developers, Applications",5.046,41.6,86530,66000,84740,104000,125320,1069,1137,3,Allegheny County,1223348,PA,0.1513806939
34620,"Muncie, IN",15-1132,"Software Developers, Applications",1.578,35.03,72860,58950,72910,88180,100130,920,1242,35,Delaware County,117671,IN,0.1514195584
22220,"Fayetteville-Springdale-Rogers, AR-MO",15-1132,"Software Developers, Applications",4.084,41.24,85780,71000,85150,100210,120370,1080,1274,7,Benton County,221339,AR,0.1522019965
34580,"Mount Vernon-Anacortes, WA",15-1132,"Software Developers, Applications",**,50.23,104490,86980,105170,127100,145540,1334,1338,57,Skagit County,116901,WA,0.1522107065
17820,"Colorado Springs, CO",15-1132,"Software Developers, Applications",9.695,49.57,103090,77770,101300,127140,148140,1288,1548,41,El Paso County,622263,CO,0.1525765054
39540,"Racine, WI",15-1132,"Software Developers, Applications",0.781,41.4,86110,61060,81430,100960,140370,1039,1058,101,Racine County,195408,WI,0.1531131033
39740,"Reading, PA",15-1132,"Software Developers, Applications",1.839,42.83,89080,71230,89540,107510,120450,1143,1227,11,Berks County,411442,PA,0.153182935
33860,"Montgomery, AL",15-1132,"Software Developers, Applications",0.806,46.62,96970,69430,81750,104370,132860,1046,1244,101,Montgomery County,229363,AL,0.1535412844
74650,"Lewiston-Auburn, ME",15-1132,"Software Developers, Applications",0.927,39.33,81800,65410,77020,102640,114930,986,1046,1,Lewiston city,36592,ME,0.1536224357
28660,"Killeen-Temple-Fort Hood, TX",15-1132,"Software Developers, Applications",1.122,44.28,92100,80600,90920,103550,116530,1164,1321,27,Bell County,310235,TX,0.1536295645
41700,"San Antonio-New Braunfels, TX",15-1132,"Software Developers, Applications",2.891,45.61,94860,75250,92820,114040,135540,1189,1304,29,Bexar County,1714773,TX,0.1537168714
24540,"Greeley, CO",15-1132,"Software Developers, Applications",1.192,42.09,87560,68280,86010,105060,124200,1103,1332,123,Weld County,252825,CO,0.1538890827
16860,"Chattanooga, TN-GA",15-1132,"Software Developers, Applications",1.243,38.64,80360,64540,77220,98090,115530,991,1117,65,Hamilton County,336463,TN,0.154001554
47580,"Warner Robins, GA",15-1132,"Software Developers, Applications",3.199,39.96,83120,67120,80560,100860,118760,1035,1237,153,Houston County,139900,GA,0.1541708044
23104,"Fort Worth-Arlington, TX Metropolitan Division",15-1132,"Software Developers, Applications",4.595,48.75,101390,81610,97690,119810,145430,1258,1498,439,Tarrant County,1809034,TX,0.1545296346
45060,"Syracuse, NY",15-1132,"Software Developers, Applications",3.52,44.74,93070,68290,86260,106920,134980,1111,1220,67,Onondaga County,467026,NY,0.1545559935
21500,"Erie, PA",15-1132,"Software Developers, Applications",0.709,33.55,69780,53280,69630,89400,102470,899,1074,49,Erie County,280566,PA,0.1549332184
43780,"South Bend-Mishawaka, IN-MI",15-1132,"Software Developers, Applications",1.541,38.01,79060,58630,74030,94460,121230,957,1021,141,St. Joseph County,266931,IN,0.1551263001
39580,"Raleigh-Cary, NC",15-1132,"Software Developers, Applications",14.687,45.72,95100,72960,90250,113230,137970,1167,1449,183,Wake County,900993,NC,0.1551689751
12260,"Augusta-Richmond County, GA-SC",15-1132,"Software Developers, Applications",1.842,41.31,85910,61050,82010,103710,122640,1061,1314,245,Richmond County,200549,GA,0.1552493598
26420,"Houston-Sugar Land-Baytown, TX",15-1132,"Software Developers, Applications",3.702,47.13,98040,78120,97560,117200,139840,1264,1563,201,Harris County,4092459,TX,0.1554735547
33700,"Modesto, CA",15-1132,"Software Developers, Applications",**,51.83,107810,84170,108950,132730,149150,1418,1645,99,Stanislaus County,514453,CA,0.1561817347
40980,"Saginaw-Saginaw Township North, MI",15-1132,"Software Developers, Applications",1.219,38.69,80470,63600,78050,95640,114610,1016,1171,145,Saginaw County,200169,MI,0.1562075593
30140,"Lebanon, PA",15-1132,"Software Developers, Applications",**,37.78,78590,57430,75200,95360,118980,979,1081,75,Lebanon County,133568,PA,0.1562234043
34060,"Morgantown, WV",15-1132,"Software Developers, Applications",1.77,41.37,86040,69540,85080,98110,129940,1115,1127,61,Monongalia County,96189,WV,0.1572637518
44100,"Springfield, IL",15-1132,"Software Developers, Applications",0.759,35.88,74630,53010,78960,90840,100920,1036,1092,167,Sangamon County,197465,IL,0.1574468085
74204,"Lawrence-Methuen-Salem, MA-NH NECTA Division",15-1132,"Software Developers, Applications",4.391,51.96,108090,85700,110040,127760,149370,1448,1554,9,Lawrence city,76377,MA,0.1579062159
11100,"Amarillo, TX",15-1132,"Software Developers, Applications",0.904,39.37,81880,61730,81040,96100,118320,1067,1117,375,Potter County,121073,TX,0.1579960513
17980,"Columbus, GA-AL",15-1132,"Software Developers, Applications",5.074,37.67,78360,62130,79820,93420,110300,1053,1353,215,Muscogee County,189885,GA,0.1583061889
19124,"Dallas-Plano-Irving, TX Metropolitan Division",15-1132,"Software Developers, Applications",6.909,47.54,98880,76920,98530,119660,142370,1302,1572,113,Dallas County,2368139,TX,0.1585709936
36420,"Oklahoma City, OK",15-1132,"Software Developers, Applications",3.681,40.2,83620,62980,79680,100450,138120,1054,1265,109,Oklahoma County,718633,OK,0.1587349398
17140,"Cincinnati-Middletown, OH-KY-IN",15-1132,"Software Developers, Applications",6.491,39.78,82750,63630,82080,99490,119460,1086,1196,61,Hamilton County,802374,OH,0.1587719298
37900,"Peoria, IL",15-1132,"Software Developers, Applications",2.473,37.36,77700,61790,75260,92610,114070,997,1197,143,Peoria County,186494,IL,0.1589689078
16740,"Charlotte-Gastonia-Rock Hill, NC-SC",15-1132,"Software Developers, Applications",6.293,43.85,91210,70810,88050,111220,131270,1168,1448,119,Mecklenburg County,919628,NC,0.1591822828
32580,"McAllen-Edinburg-Mission, TX",15-1132,"Software Developers, Applications",0.158,36.28,75470,51830,66170,94540,127180,878,1072,215,Hidalgo County,774769,TX,0.1592262355
19340,"Davenport-Moline-Rock Island, IA-IL",15-1132,"Software Developers, Applications",1.933,36.73,76410,59520,73530,91480,109280,976,1028,163,Scott County,165224,IA,0.1592819257
21140,"Elkhart-Goshen, IN",15-1132,"Software Developers, Applications",0.675,37.44,77870,66460,75260,87920,95770,1002,1179,39,Elkhart County,197559,IN,0.159766144
20260,"Duluth, MN-WI",15-1132,"Software Developers, Applications",2.626,36.36,75640,60460,72720,89750,106830,971,1081,137,St. Louis County,200226,MN,0.1602310231
30620,"Lima, OH",15-1132,"Software Developers, Applications",1.086,32.35,67280,51720,65230,80670,98100,871,947,3,Allen County,106331,OH,0.1602330216
31860,"Mankato-North Mankato, MN",15-1132,"Software Developers, Applications",0.99,38.99,81110,59530,76610,95320,123100,1025,1323,13,Blue Earth County,64013,MN,0.1605534526
77200,"Providence-Fall River-Warwick, RI-MA",15-1132,"Software Developers, Applications",3.09,44.89,93360,76290,91630,112540,129620,1226,1467,7,Providence city,178042,RI,0.160558769
46540,"Utica-Rome, NY",15-1132,"Software Developers, Applications",2.966,42.52,88450,65850,82430,111340,135400,1105,1241,65,Oneida County,234878,NY,0.1608637632
12980,"Battle Creek, MI",15-1132,"Software Developers, Applications",1.605,34.92,72630,53510,68590,90960,110830,921,1021,25,Calhoun County,136146,MI,0.1611313603
31740,"Manhattan, KS",15-1132,"Software Developers, Applications",1.06,42.35,88090,72280,88960,104840,120520,1197,1472,161,Riley County,71115,KS,0.1614658273
26900,"Indianapolis-Carmel, IN",15-1132,"Software Developers, Applications",5.647,43.38,90240,65760,82020,98980,125480,1104,1288,97,Marion County,903393,IN,0.1615215801
10420,"Akron, OH",15-1132,"Software Developers, Applications",4.095,38.84,80790,59620,77190,93890,115740,1039,1078,153,Summit County,541781,OH,0.1615235134
48620,"Wichita, KS",15-1132,"Software Developers, Applications",1.992,38.67,80430,63780,81030,95900,115290,1094,1206,173,Sedgwick County,498365,KS,0.1620140689
17460,"Cleveland-Elyria-Mentor, OH",15-1132,"Software Developers, Applications",4.84,37.28,77540,57970,79470,97420,114920,1073,1108,35,Cuyahoga County,1280122,OH,0.1620234051
33340,"Milwaukee-Waukesha-West Allis, WI",15-1132,"Software Developers, Applications",5.05,39.68,82530,67230,80890,96010,115450,1100,1189,79,Milwaukee County,947735,WI,0.1631845716
28940,"Knoxville, TN",15-1132,"Software Developers, Applications",1.984,40.28,83790,62200,80960,97450,117990,1101,1237,93,Knox County,432226,TN,0.1631916996
16580,"Champaign-Urbana, IL",15-1132,"Software Developers, Applications",7.91,42.71,88840,72530,87170,102990,121290,1187,1599,19,Champaign County,201081,IL,0.1634048411
12060,"Atlanta-Sandy Springs-Marietta, GA",15-1132,"Software Developers, Applications",7.326,44.89,93360,69420,92440,114730,137230,1263,1535,121,Fulton County,920581,GA,0.1639549978
34820,"Myrtle Beach-North Myrtle Beach-Conway, SC",15-1132,"Software Developers, Applications",0.596,37.14,77260,49710,77820,94320,132270,1064,1248,51,Horry County,269291,SC,0.1640709329
40380,"Rochester, NY",15-1132,"Software Developers, Applications",5.146,39.71,82590,63650,81060,97100,121750,1112,1188,55,Monroe County,744344,NY,0.1646188009
18020,"Columbus, IN",15-1132,"Software Developers, Applications",4.358,41.64,86610,70680,84680,101690,119160,1164,1201,5,Bartholomew County,76794,IN,0.1649504015
36980,"Owensboro, KY",15-1132,"Software Developers, Applications",0.822,34.18,71100,54120,61550,77080,100330,847,932,59,Daviess County,96656,KY,0.1651340374
28140,"Kansas City, MO-KS",15-1132,"Software Developers, Applications",6.277,44.54,92640,73880,90130,109240,128020,1243,1384,95,Jackson County,674158,MO,0.165494286
22420,"Flint, MI",15-1132,"Software Developers, Applications",1.021,34.5,71750,52210,71600,90960,109230,988,1116,49,Genesee County,425790,MI,0.1655865922
33260,"Midland, TX",15-1132,"Software Developers, Applications",0.399,43.03,89500,65810,90520,110660,131290,1253,1390,329,Midland County,136872,TX,0.1661069377
40220,"Roanoke, VA",15-1132,"Software Developers, Applications",2.721,37.21,77410,55880,72600,95510,121270,1005,1139,770,Roanoke city,97032,VA,0.1661157025
29100,"La Crosse, WI-MN",15-1132,"Software Developers, Applications",1.579,36.38,75670,56000,73870,93890,115760,1025,1247,63,La Crosse County,114638,WI,0.1665087316
31140,"Louisville-Jefferson County, KY-IN",15-1132,"Software Developers, Applications",5.084,35.63,74110,56690,75100,91610,106890,1045,1182,111,Jefferson County,741096,KY,0.1669773635
36540,"Omaha-Council Bluffs, NE-IA",15-1132,"Software Developers, Applications",5.822,39.38,81920,63790,80660,99950,120330,1123,1248,55,Douglas County,517110,NE,0.1670716588
73604,"Haverhill-North Andover-Amesbury, MA-NH NECTA Division",15-1132,"Software Developers, Applications",4.14,48.51,100900,70310,103940,127750,152250,1448,1554,9,Haverhill city,60879,MA,0.1671733693
14060,"Bloomington-Normal, IL",15-1132,"Software Developers, Applications",5.606,43.25,89960,73080,92200,112660,129720,1285,1552,113,McLean County,169572,IL,0.1672451193
35380,"New Orleans-Metairie-Kenner, LA",15-1132,"Software Developers, Applications",0.744,44.9,93390,76340,90840,109240,132370,1268,1534,51,Jefferson Parish,432552,LA,0.1675033025
44220,"Springfield, OH",15-1132,"Software Developers, Applications",1.581,40.11,83430,56920,71750,99720,161690,1003,1099,23,Clark County,138333,OH,0.1677491289
74804,"Lowell-Billerica-Chelmsford, MA-NH NECTA Division",15-1132,"Software Developers, Applications",8.62,52.51,109230,86460,109720,134510,152830,1536,1808,17,Lowell city,106519,MA,0.1679912505
37700,"Pascagoula, MS",15-1132,"Software Developers, Applications",4.22,41.28,85870,72340,86260,100590,115260,1208,1218,59,Jackson County,139668,MS,0.1680500812
43620,"Sioux Falls, SD",15-1132,"Software Developers, Applications",2.925,39.12,81370,61730,79260,98860,117570,1115,1313,99,Minnehaha County,169468,SD,0.1688115064
32820,"Memphis, TN-MS-AR",15-1132,"Software Developers, Applications",1.187,40.12,83460,65920,81070,97750,117600,1142,1273,157,Shelby County,927644,TN,0.169039102
19780,"Des Moines-West Des Moines, IA",15-1132,"Software Developers, Applications",8.826,39.8,82780,64920,80830,93480,111180,1140,1214,153,Polk County,430640,IA,0.1692440925
11540,"Appleton, WI",15-1132,"Software Developers, Applications",2.062,36.15,75190,61580,75510,90160,101620,1065,1128,87,Outagamie County,176695,WI,0.1692491061
22180,"Fayetteville, NC",15-1132,"Software Developers, Applications",1.518,41.3,85910,62760,83710,106430,127610,1181,1487,51,Cumberland County,319431,NC,0.1692987696
22500,"Florence, SC",15-1132,"Software Developers, Applications",**,32.03,66630,44110,61050,78000,111380,862,925,41,Florence County,136885,SC,0.1694348894
78700,"Waterbury, CT",15-1132,"Software Developers, Applications",0.776,44.66,92900,80870,89500,99510,133240,1268,1377,9,Waterbury town,110366,CT,0.1700111732
25060,"Gulfport-Biloxi, MS",15-1132,"Software Developers, Applications",0.742,38.75,80600,68520,80220,91670,106270,1137,1211,47,Harrison County,187105,MS,0.1700822737
39140,"Prescott, AZ",15-1132,"Software Developers, Applications",0.771,40.41,84050,68600,86880,101190,113120,1232,1302,25,Yavapai County,211033,AZ,0.1701657459
16620,"Charleston, WV",15-1132,"Software Developers, Applications",0.274,36.17,75230,66920,72190,78360,92760,1024,1160,39,Kanawha County,193063,WV,0.1702174816
31900,"Mansfield, OH",15-1132,"Software Developers, Applications",0.903,39.8,82780,54810,65390,78690,96210,930,933,139,Richland County,124475,OH,0.1706682979
28020,"Kalamazoo-Portage, MI",15-1132,"Software Developers, Applications",1.995,35.65,74150,55610,70200,89770,113050,1000,1217,77,Kalamazoo County,250331,MI,0.1709401709
17300,"Clarksville, TN-KY",15-1132,"Software Developers, Applications",0.597,39.94,83070,66400,74490,98210,136610,1063,1152,125,Montgomery County,172331,TN,0.1712444623
11180,"Ames, IA",15-1132,"Software Developers, Applications",6.603,36.36,75620,56070,74550,86030,106630,1064,1244,169,Story County,89542,IA,0.1712676056
29740,"Las Cruces, NM",15-1132,"Software Developers, Applications",**,41.67,86670,60260,78290,114370,131360,1123,1249,13,Dona Ana County,209233,NM,0.172129263
42680,"Sebastian-Vero Beach, FL",15-1132,"Software Developers, Applications",0.843,41.85,87040,66750,87270,98880,127610,1252,1257,61,Indian River County,138028,FL,0.1721553799
19820,"Detroit-Warren-Livonia, MI",15-1132,"Software Developers, Applications",4.758,41.04,85350,63370,84050,107010,124760,1206,1317,163,Wayne County,1820584,MI,0.1721832243
33660,"Mobile, AL",15-1132,"Software Developers, Applications",1.331,41.81,86970,62170,77610,111980,147550,1115,1282,97,Mobile County,412992,AL,0.1724004639
44060,"Spokane, WA",15-1132,"Software Developers, Applications",3.249,38.06,79170,55880,77770,94920,123270,1120,1271,63,Spokane County,471221,WA,0.1728172817
45780,"Toledo, OH",15-1132,"Software Developers, Applications",2.448,33.54,69770,49870,67290,86120,104580,972,1028,95,Lucas County,441815,OH,0.1733392778
43340,"Shreveport-Bossier City, LA",15-1132,"Software Developers, Applications",0.387,33.52,69730,56440,69210,85100,93890,1005,1100,17,Caddo Parish,254969,LA,0.1742522757
24780,"Greenville, NC",15-1132,"Software Developers, Applications",1.069,32.26,67090,49540,67580,83430,96050,984,1286,147,Pitt County,168148,NC,0.1747262504
11020,"Altoona, PA",15-1132,"Software Developers, Applications",0.821,35.41,73660,54870,66500,87830,121250,970,1082,13,Blair County,127089,PA,0.175037594
23844,"Gary, IN Metropolitan Division",15-1132,"Software Developers, Applications",0.653,39.88,82950,64620,73310,91770,162780,1070,1141,89,Lake County,496005,IN,0.1751466376
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",15-1132,"Software Developers, Applications",3.151,39.5,82170,66850,82140,95830,114080,1199,1287,37,Davidson County,626681,TN,0.1751643535
12580,"Baltimore-Towson, MD",15-1132,"Software Developers, Applications",5.265,54.98,114350,80390,109330,145530,178750,1599,1741,5,Baltimore County,805029,MD,0.1755053508
18880,"Crestview-Fort Walton Beach-Destin, FL",15-1132,"Software Developers, Applications",5.954,45.52,94690,77780,94800,114510,132450,1387,1621,91,Okaloosa County,180822,FL,0.1755696203
17900,"Columbia, SC",15-1132,"Software Developers, Applications",2.48,36.96,76880,62620,76070,91860,109450,1117,1416,79,Richland County,384504,SC,0.1762061259
48900,"Wilmington, NC",15-1132,"Software Developers, Applications",1.674,38.84,80780,58910,77910,97210,121490,1146,1307,129,New Hanover County,202667,NC,0.1765113593
30780,"Little Rock-North Little Rock-Conway, AR",15-1132,"Software Developers, Applications",2.841,36.42,75750,60310,74630,89410,103820,1098,1220,119,Pulaski County,382748,AR,0.1765509849
23580,"Gainesville, GA",15-1132,"Software Developers, Applications",0.928,37.92,78860,55750,75150,100840,118920,1111,1144,139,Hall County,179684,GA,0.1774051896
40060,"Richmond, VA",15-1132,"Software Developers, Applications",6.33,43.01,89460,68580,87480,107360,133700,1294,1568,41,Chesterfield County,316236,VA,0.1775034294
18580,"Corpus Christi, TX",15-1132,"Software Developers, Applications",0.189,42.5,88390,60650,79840,106150,127620,1182,1389,355,Nueces County,340223,TX,0.1776553106
18700,"Corvallis, OR",15-1132,"Software Developers, Applications",5.566,41.74,86830,68240,86360,106020,130890,1281,1539,3,Benton County,85579,OR,0.1779990736
10580,"Albany-Schenectady-Troy, NY",15-1132,"Software Developers, Applications",4.224,40.9,85080,62490,82560,104300,122190,1229,1319,95,Schoharie County,32749,NY,0.1786337209
40420,"Rockford, IL",15-1132,"Software Developers, Applications",1.428,34.65,72080,53470,73090,90180,102990,1089,1237,201,Winnebago County,295266,IL,0.1787932686
76450,"Norwich-New London, CT-RI",15-1132,"Software Developers, Applications",2.667,47.32,98420,75510,94760,119120,146370,1412,1628,11,Norwich town,40493,CT,0.1788096243
11700,"Asheville, NC",15-1132,"Software Developers, Applications",1.168,37.78,78580,55440,66360,92460,135430,990,1285,21,Buncombe County,238318,NC,0.1790235081
46060,"Tucson, AZ",15-1132,"Software Developers, Applications",6.044,41.15,85590,67870,83760,101420,118280,1251,1489,19,Pima County,980263,AZ,0.179226361
29620,"Lansing-East Lansing, MI",15-1132,"Software Developers, Applications",6.847,34.75,72280,64480,72710,81270,95800,1089,1320,65,Ingham County,280895,MI,0.1797276853
45300,"Tampa-St. Petersburg-Clearwater, FL",15-1132,"Software Developers, Applications",5.268,43.38,90240,70240,90030,109660,128530,1349,1616,57,Hillsborough County,1229226,FL,0.1798067311
19740,"Denver-Aurora-Broomfield, CO",15-1132,"Software Developers, Applications",11.174,48.92,101760,80110,100140,122350,146930,1504,1744,31,Denver County,600158,CO,0.1802276812
26820,"Idaho Falls, ID",15-1132,"Software Developers, Applications",1.102,39.97,83140,52500,65250,123480,154840,983,1234,19,Bonneville County,104234,ID,0.1807816092
49620,"York-Hanover, PA",15-1132,"Software Developers, Applications",1.622,40.81,84880,55520,76030,100430,146700,1148,1225,133,York County,434972,PA,0.1811916349
30700,"Lincoln, NE",15-1132,"Software Developers, Applications",6.323,33.86,70440,54550,68860,85630,101360,1041,1300,109,Lancaster County,285407,NE,0.1814115597
41060,"St. Cloud, MN",15-1132,"Software Developers, Applications",2.346,36.72,76390,57080,68360,86560,116450,1035,1389,145,Stearns County,150642,MN,0.181685196
35660,"Niles-Benton Harbor, MI",15-1132,"Software Developers, Applications",1.178,34.53,71820,49770,65040,87270,114380,986,1148,21,Berrien County,156813,MI,0.1819188192
36500,"Olympia, WA",15-1132,"Software Developers, Applications",3.889,45.26,94150,71740,94680,116790,138210,1436,1757,67,Thurston County,252264,WA,0.1820025349
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",15-1132,"Software Developers, Applications",5.502,45.52,94690,74880,93080,115660,138180,1414,1518,101,Philadelphia County,1526006,PA,0.1822948002
15940,"Canton-Massillon, OH",15-1132,"Software Developers, Applications",1.347,29.6,61560,38340,60750,75400,94470,923,992,19,Carroll County,28836,OH,0.1823209877
16980,"Chicago-Joliet-Naperville, IL-IN-WI",15-1132,"Software Developers, Applications",5.804,41.46,86240,67700,87460,108710,125960,1331,1552,31,Cook County,5194675,IL,0.1826206266
27260,"Jacksonville, FL",15-1132,"Software Developers, Applications",4.433,42.36,88110,68710,86060,104810,121450,1311,1604,31,Duval County,864263,FL,0.1828026958
47940,"Waterloo-Cedar Falls, IA",15-1132,"Software Developers, Applications",1.65,33.86,70430,53620,67040,79870,102900,1022,1362,13,Black Hawk County,131090,IA,0.1829355609
25500,"Harrisonburg, VA",15-1132,"Software Developers, Applications",1.108,32.6,67810,49310,65570,82680,100980,1000,1394,165,Rockingham County,76314,VA,0.1830105231
21660,"Eugene-Springfield, OR",15-1132,"Software Developers, Applications",3.363,41.15,85600,69200,83250,97040,120820,1270,1490,39,Lane County,351715,OR,0.1830630631
24300,"Grand Junction, CO",15-1132,"Software Developers, Applications",1.504,38.47,80020,62650,77880,97200,116640,1189,1366,77,Mesa County,146723,CO,0.1832049307
24340,"Grand Rapids-Wyoming, MI",15-1132,"Software Developers, Applications",2.95,37.92,78860,56960,71570,89490,124370,1093,1229,81,Kent County,602622,MI,0.1832611429
25420,"Harrisburg-Carlisle, PA",15-1132,"Software Developers, Applications",5.306,37.48,77960,61470,76170,91480,111740,1165,1207,43,Dauphin County,268100,PA,0.1835368255
27100,"Jackson, MI",15-1132,"Software Developers, Applications",2.02,37.06,77080,58830,73230,93080,112130,1121,1125,75,Jackson County,160248,MI,0.1836952069
44300,"State College, PA",15-1132,"Software Developers, Applications",3.428,49.97,103950,59400,85250,116390, # ,1311,1360,27,Centre County,153990,PA,0.1845395894
42660,"Seattle-Tacoma-Bellevue, WA",15-1132,"Software Developers, Applications",26.111,56.27,117040,98100,115460,138740,160810,1777,2136,33,King County,1931249,WA,0.1846873376
37340,"Palm Bay-Melbourne-Titusville, FL",15-1132,"Software Developers, Applications",5.234,39.75,82680,58420,81820,106630,122280,1260,1499,9,Brevard County,543376,FL,0.1847958934
36260,"Ogden-Clearfield, UT",15-1132,"Software Developers, Applications",3.632,36.04,74950,51580,74340,95090,115970,1149,1379,11,Davis County,306479,UT,0.185472155
47380,"Waco, TX",15-1132,"Software Developers, Applications",1.257,33.35,69370,54620,67870,80410,100310,1052,1176,309,McLennan County,234906,TX,0.1860026521
39380,"Pueblo, CO",15-1132,"Software Developers, Applications",1.872,33.35,69370,55740,68570,80790,94390,1063,1147,101,Pueblo County,159063,CO,0.1860288756
